code;product;quantity;cost
PA7006;Paolina 7006 Унитаз напольный под бачок (горизонтальный выход);2;235.03
PA7007;Paolina 7007 Бачок для напольного унитаза;2;143.71
PA7008-1;Paolina 7008/1 Биде пристенное;1;173.33
PA7011;Paolina 7011 Фурнитура для бачка с высокой трубой (хром);2;237.78
PA7011BR;Paolina 7011BR Фурнитура для бачка с высокой трубой (бронза);1;255.28
PA7011OR;Paolina 7011OR Фурнитура для бачка с высокой трубой (золото);2;250.9
PA7012F;Paolina 7012F Сиденье для унитаза белое с микролифтом (хром);1;89.96
PA7012ORF;Paolina 7012ORF Сиденье для унитаза белое с микролифтом (золото);3;105.51
PA7013OR;Paolina 7013OR Сиденье для унитаза орех (золото);1;100.65
PD105;Garda 105 Угловой керамический поддон 80*80;3;218.58
PD107;Bracciano 107 Квадратный керамический поддон 90*90;7;240.94
PD108;Bolsena 108 Угловой керамический поддон 90*90;4;246.77
PD127;Semicircolare sx 127 Душевой керамический поддон 70*90 левый;2;234.62
PD131A;Filo 131-A Квадратный керамический поддон 90*90 + антислип Barocco;2;297.8
PD131AM;Filo 131-AM Квадратный керамический поддон 90*90 + антислип Mosaic;2;297.8
PD131AQ;Filo 131-AQ Квадратный керамический поддон 90*90 + антислип Qadro;1;297.8
TR350P;Tratto 350P Унитаз приставной белый горизонтальный выход;1;252.37
TR352;Tratto 352 Бачок для унитаза монолит;1;250.05
WE454-1;Weg 454/1 Биде подвесное белое;2;318.73
WE455-1;Weg 455/1 Раковина 60см.;3;299.73
WE456-1;Weg 456/1 Раковина 110см.;1;447.14
D100;Ellade D100 Механизм смыва для бачка с высокой трубой (фурнитура хром);1;133.65
D101;Ellade D101 Механизм смыва для бачка с высокой трубой (фурнитура золото);1;204.29
D103;Ellade D103 Труба для верхнего бачка (золото);1;204.29
D104;Ellade D104 Механизм смыва для бачка с высокой трубой (фурнитура бронза);1;204.29
D105;Ellade D105 Труба для верхнего бачка (бронза);1;204.29
D11;Ellade D11 Унитаз напольный под верхний бачок;2;183.93
D13;Ellade D13 Унитаз моноблок напольный под бачок;1;201.3
D14;Ellade D14 Биде напольное;1;185.18
D24;Ellade D24 Биде приставное;2;0
D31;Ellade D31 Раковина консоль 93*58*28 см;1;466.08
D32;Ellade D32 Нога керамическая для раковины D30/D31;1;133.65
D59;Ellade D59 Бачок для унитаза с высокой трубой;1;122.3
DXB;Ellade DXB Сиденье для унитаза белое (бронза);3;0
DZ;Ellade DZ Сиденье для унитаза орех (хром);1;104.15
FL12;Flat FL12 Унитаз напольный под бачок;1;340.48
FL15;Flat FL15 Раковина 65*51*15;1;204.29
FL18;Flat FL18 Бачок к унитазу;1;137.44
FL19;Flat FL19 Раковина-консоль 71см.;1;226.98
FLW14;Flat FLW14 Биде подвесное;1;287.52
FLX;Flat FLX Сиденье для унитаза;1;65.57
HIW14;Hi-line HIW14 Подвесное биде;1;358.63
P76;Flat P76 Арматура для бачка;1;60.26
03807010000;Keuco - CL 038.07.01.0000 Держатель для ванны 300 мм;4;100.6
03810005600;Keuco - CL 038.10.00.5600 Полка 600;1;144.2
03810010000;Keuco - CL 038.10.01.0000 ДЕРЖ Полки;1;73.99
03814010000;Keuco - CL 038.14.01.0000 Крючок;3;14.22
03815010000;Keuco - CL 038.15.01.0000 Крючок 2-ой;3;44.49
03816010000;Keuco - CL 038.16.01.0000 Крючок;5;39.81
03818010000;Keuco - CL 038.18.01.0000 Рога 2-е;5;102.5
03821010100;Keuco - CL 038.21.01.0100 КОЛЬЦО;3;79.91
03821010200;Keuco - CL 038.21.01.0200 КОЛЬЦО;8;82.76
03850019000;Keuco - CL 038.50.01.9000 Держ.+СТАКАН;3;74.55
03852019000;Keuco - CL 038.52.01.9000 Диспенсер;10;95.46
03854010000;Keuco - CL 038.54.01.0000 Мыльница МЕТАЛЛ.;7;77.84
03855019000;Keuco - CL 038.55.01.9000 Мыльница СТЕКЛ.;5;68.87
11150019000;Keuco - ED 11150019000 Держатель стакана;3;98.1
11151019000;Keuco - ED 11151019000 Держатель стакана двойной;1;184.6
11501711301;Keuco - 115.01.71.1301;1;0
11618010000;Keuco 116.180.10000 Elegance new - Полтенцедержатель 465мм;2;134.6
11664010100;Keuco 116.640.10100 Туалетный ершик с пластиковой колбой;1;131.4
12707010000;Держатель полотенца 300 мм.;1;99.4
12721010000;Keuco - 12721010000 Кольцо для полотенец;1;96.6
12755019000;Мыльница;1;104.3
12785010100;Диспенсер салфеток петли справа;1;277.2
17602019000;Keuco - ED 176.02.01.9000 Косм. зеркало/подсветка;3;484.5
17605019001;Keuco - ED 176.05.01.9001 Косм. зеркало;1;676.03
17611510000;Keuco - ED 176.11.51.0000 Косм. зеркало/подсветка;1;205.8
18001740000;Keuco - LX 180.01.74.0000 Шкаф;2;0
18001743800;Keuco - LX 180.01.74.3800 Шкаф;4;931.5
20010010000;Keuco - ED 200.10.01.0000 ДЕРЖ Полки;2;61.26
20015010000;Keuco - ED 200.15.01.0000 Крючок;4;28.72
20018010000;Keuco - ED 200.18.01.0000 Рога 2-е;2;88.57
20021010000;Keuco - ED 200.21.01.0000 КОЛЬЦО;3;67.11
20050019000;Keuco - ED 200.50.01.9000 СТАКАН;2;75.03
20060010000;Keuco - ED 200.60.01.0000 Бумагодержатель закрытый;6;76.1
20064019000;Keuco - ED 200.64.01.9000 Ершик НАСТЕНН.;2;137.26
30001010600;Keuco - ED 300.01. 01.0600 Полотенцедержатель 600мм;10;80.17
30007010000;Keuco - ED 300.07. 01.0000 Держатель для ванны 300мм;2;69.86
30015010000;Keuco - ED 300.15. 01.0000 Крючок;2;22.6
30021010000;Keuco - ED 300.21. 01.0000 Кольцо для полотенца;2;56.32
30202171201;Keuco - ED 302.02.17.1201 Шкаф зеркальный 1250*650;1;1696.11
30311389101;Keuco - ED 303.11.38.9101;1;1354.17
30311389102;Keuco - ED 303.11.38.9102;1;1276.2
31341380000;Keuco - ED 31341380000 Тумба под умывальник 700мм белая;1;1648.0
51120010100;Keuco - ED 51120010100 Смеситель для ванны DN 15;2;0
51604010000;Keuco 516.040.10000 Смеситель для раковины с д.к;2;0
52720010100;Однорычажный смеситель для ванны;2;651.0
BA001AA;Vidima ORION BA001AA Смеситель для умывальника;5;3431.0
BA076AA;Vidima JOY BA076AA Смеситель для ванны/душа настенный короткий излив.;3;7825.0
BA079AA;Vidima JOY BA079AA Смеситель для кухни настенный;1;8570.0
BA082AA;Смеситель для раковины Vidima Видима Ван BA082AA;1;6745.0
BA084AA;Смеситель для биде Vidima Видима Ван BA084AA;1;7557.0
BA085AA;Смеситель для душа Vidima Видима Ван BA085AA;2;7543.0
BA086AA;Смеситель для ванны Vidima Видима Ван BA086AA;2;8956.0
BA087AA;Vidima ONE BA087AA Смеситель для умывальника без д/к;3;10345.0
BA088AA;Vidima ONE BA088AA Смеситель для кухни;1;13684.0
BA218AA;Vidima FRESH BA218AA Душевой набор;2;5155.0
BA222AA;Vidima FLOW BA222AA Смеситель для умывальника;1;7518.0
BA232AA;Vidima ORION BA232AA Смеситель для умывальника с трубчатым изливом U-130;1;3957.0
BA236AA;Смеситель для биде Vidima Уно BA236AA;2;4453.0
BA244AA;Vidima QADRO BA244AA Смеситель для умывальника двуручковый. без д/к;1;4910.0
BA260AA;Смеситель для ванны с душевым набором Vidima Тринити BA260AA;1;7672.0
BA265AA;Смеситель для биде Vidima Баланс BA265AA;1;4846.0
BA267AA;Смеситель для ванны с душевым набором Vidima Баланс BA267AA;3;8759.0
BA272AA;Смеситель для ванны с душевым набором Vidima Баланс BA272AA;2;15003.0
BA275AA;Смеситель для раковины Vidima Логик BA275AA;1;3302.0
BA276AA;Смеситель для раковины Vidima Логик BA276AA;9;3360.0
BA282AA;Смеситель для кухни Vidima Логик BA282AA;2;3909.0
W371167;Vidima W371167 Система инсталляции для монтажа подвесных унитазов без кнопки;10;10357.0
W3713AA;Vidima W3713AA Кнопка смыва хром;1;2885.0
W400061;Vidima Сириус W400061 Умывальник 550*450 мм, белый;3;4014.0
W891061;Vidima Сириус Элеганс W891061 Умывальник 550*410 мм, белый;2;4844.0
W904361;Vidima Сева-Микс BOX W904361 Унитаз-компакт;1;12193.0
W908461;Vidima Сева-Микс W908461 Унитаз-компакт;5;14645.0
W917101;Vidima СеваДуо W917101 Унитаз-компакт;1;6009.34
W917201;Vidima СеваДуо W917201 Унитаз-компакт;2;7449.67
W917401;Vidima СеваДуо W917401 Унитаз-компакт;7;6945.15
02024000;HG 02 024 000 w Переходник 1/2 на 3/4;9;3.47
10993250;AX 10 993 250 Starck Griff Quattro;1;0
13098000;HG 13 098 000 Гибкая подводка;10;13.07
13130000;HG 13 130 000 Кран 1/2 с аэратором Rubit;1;0
13604000;HG 13 604 000 Удлиненние для ShowerSelect стеклянный;3;82.98
13913000;HG 13 913 000 w Аэратор M24x1 (15 l/min);10;8.28
13914000;HG 13 914 000 w Аэратор M24x1 25 л/мин;4;7.95
13952000;HG 13 952 000 н ремкомплект;1;20.72
13956000;HG 13 956 000 ### аэратор M24x1 (25 l/min);10;4.68
13988000;HG 13 988 000 Эксцентрики;5;74.14
13989000;HG 13 989 000 Эксцентрики (комплект 2 шт);10;21.01
14095000;HG 14 095 000 w Картридж;10;59.3
14191000;HG 14 191 000 ### Рукоятка смесителя Talis Classik;1;31.91
14193000;HG 14 193 000 Ручка;1;16.08
14495000;HG 14 495 000 ДЕВИАТОР+ излив 300 мм;9;72.86
18491000;HG 18 491 000 ### рукоятка AXOR;1;69.46
27158000;HG 27 158 000 Угловая монтажная деталь Raindance Connect;6;71.24
27526000;*СНЯТ 18*HG 27 526 000 Держатель душа;2;28.12
27821000;HG 27 821 000 Держатель мыльн. и Ж.М. для Unica;1;0
28307000;HG 28 307 000 w Держатель душа на край ванны;4;81.22
28670000;HG 28 670 000 w мыльница;3;33.78
28672000;HG 28 672 000 w Держатель ручного душа для штанги;1;21.35
31294000;HG 31 294 000 н Рукоятка;1;25.52
37091000;HG 37 091 000 ### Рычаг Terrano;1;33.48
53428000;HG 53 428 000 Патрубок L=300 мм для сифона;2;12.09
60066800;HG 60 066 800 Raindrain ‘90 XXL сливной набор, наружная часть;4;29.25
92142000;HG 92 142 000 w накладка;4;13.81
92164000;HG 92 164 000 ### Корпус термостата;1;183.59
92167000;HG 92 167 000 w Накладка AXOR;1;236.98
92174000;HG 92 174 000 w обратный клапан;1;74.21
92176000;HG 92 176 000 w картридж;1;33.74
92213000;HG 92 213 000 ### шланг 1,25;1;31.89
92216000;HG 92 216 000 накладка;1;14.43
92218000;HG 92 218 000 w набор кнопок для Select;4;41.67
92255000;HG 92 255 000 аэратор М22х1;3;12.84
92300000;HG 92 300 000 Аэратор;1;0
92317000;HG 92 317 000 w Лейка для 32127000;2;21.26
92372000;HG 92 372 000 н аэратор;1;10.44
92373000;HG 92 373 000 л картридж;10;171.1
92486000;HG 92 486 000;1;69.46
92527000;HG 92 527 000 w уплотнение;7;1.77
92529000;HG 92 529 000 л Картридж;10;68.75
92532000;HG 92 532 000 н фильтр;2;4.87
92591000;HG 92 591 000 ### функциональный блок;2;183.28
92604000;HG 92 604 000 *** уплотнитель;5;2.74
92605000;HG 92 605 000 н обратный клапан;2;20.72
92677000;HG 92 677 000 w полочка;1;0
92696000;HG 92 696 000 w крепежная гайка;1;7.94
92730000;HG 92 730 000 л катридж для арматуры с керамической системой смешивания;10;39.16
92773000;HG 92 773 000 w картридж;2;67.17
92774000;HG 92 774 000 н картридж;5;57.6
92836000;HG 92 836 000 н Ручка термостата;1;20.72
92847000;HG 92 847 000 н уплотнение;2;1.77
94005000;HG 94 005 000 w аэратор;2;13.29
94008000;HG 94 008 000 л Перекрывающий клапан левый (часть картриджа);10;24.66
94009000;HG 94 009 000 л Кранбукса 90°, правое закрывание;10;24.66
94055000;HG 94 055 000 Заглушки для стоек;1;10.79
94074000;HG 94 074 000 w Клапан защиты от обратного тока воды;1;8.28
94077000;HG 94 077 000 л Переключатель;10;24.66
94108000;HG 94 108 000 w шланг;1;95.7
94142000;HG 94 142 000 л кранбукса;10;19.26
94184000;HG 94 184 000 ### адаптер;6;2.83
94246000;HG 94 246 000 w фильтр;10;1.87
